Date mutation,Valeur fonciere,No voie,Type de voie,Voie,Code ID commune,Code postal,Commune,Code departement,Code commune,1er lot,Surface Carrez du 1er lot,Type local,Surface reelle bati,Nombre pieces principales
2020-01-16 00:00:00,87000,12.0,RUE,LUCIEN QUITTELIER,54,2300.0,CHAUNY,2,173,28,"80,87",Maison,82,4
2020-01-03 00:00:00,142000,27.0,RUE,FERNAND THUILLART,55,2000.0,LAON,2,408,13,"165,11",Appartement,156,6
2020-01-15 00:00:00,66000,1.0,RUE,CONDORCET,55,2000.0,LAON,2,408,28,"71,5",Appartement,72,4
2020-01-22 00:00:00,71500,15.0,RUE,DU REMPART SAINT REMY,55,2000.0,LAON,2,408,3,"82,54",Appartement,82,3
2020-01-10 00:00:00,68100,11.0,RUE,BONNOT,55,2000.0,LAON,2,408,3,"39,97",Appartement,41,2
2020-01-24 00:00:00,58900,2.0,RUE,MAZIN,56,2800.0,LA FERE,2,304,27,"146,68",Appartement,158,4
2020-02-17 00:00:00,37900,13.0,RUE,PAUL DOUMER,55,2000.0,LAON,2,408,5,"31,6",Appartement,40,2
2020-02-14 00:00:00,70000,20.0,RUE,DES OEUVRES DE CHINE,54,2300.0,CHAUNY,2,173,7,92,Maison,80,4
2020-02-21 00:00:00,112900,13.0,RUE,VINCHON,55,2000.0,LAON,2,408,3,"73,5",Appartement,65,3
2020-02-21 00:00:00,39500,15.0,RUE,DU CHANGE,55,2000.0,LAON,2,408,2,"23,82",Appartement,30,1
2020-02-24 00:00:00,39900,13.0,RUE,PAUL DOUMER,55,2000.0,LAON,2,408,2,"37,3",Appartement,40,2
2020-02-19 00:00:00,78100,13.0,RUE,PAUL DOUMER,55,2000.0,LAON,2,408,4,"49,1",Appartement,53,2
2020-02-06 00:00:00,37015,27.0,RUE,CARLIER HENNECART,55,2000.0,LAON,2,408,1,"30,94",Appartement,31,1
2020-03-12 00:00:00,93000,9001.0,RUE,JEAN DE LA FONTAINE,55,2000.0,LAON,2,408,75,"65,66",Maison,67,3
2020-04-09 00:00:00,35000,27.0,RUE,JEAN RACINE,55,2000.0,LAON,2,408,60,"27,19",Appartement,27,1
2020-04-06 00:00:00,42500,10.0,PL,DU MARCHE,55,2000.0,LAON,2,408,1,"46,92",Appartement,53,2
2020-04-09 00:00:00,88000,32.0,RUE,DE LA LINOTTE,55,2000.0,LAON,2,408,107,"78,3",Maison,82,4
2020-05-06 00:00:00,80900,1.0,RUE,CONDORCET,55,2000.0,LAON,2,408,30,"88,5",Appartement,90,5
2020-05-04 00:00:00,34000,1.0,RLE,DES NEUFLIERS,55,2000.0,LAON,2,408,7,"24,05",Appartement,27,1
2020-05-18 00:00:00,84000,30.0,RUE,DE L EGLISE,57,2000.0,URCEL,2,755,2,"92,54",Maison,92,4
2020-05-11 00:00:00,90000,1.0,PL,BOUZIER,54,2300.0,CHAUNY,2,173,3,"60,05",Appartement,62,3
2020-05-26 00:00:00,81500,1.0,RUE,CONDORCET,55,2000.0,LAON,2,408,26,89,Appartement,90,5
2020-05-26 00:00:00,27000,30.0,RUE,SERURIER,55,2000.0,LAON,2,408,5,"23,86",Appartement,27,1
2020-05-26 00:00:00,20000,16.0,RUE,DE MONTEVIDEO,58,2410.0,SAINT GOBAIN,2,680,7,25,Appartement,64,3
2020-05-29 00:00:00,137000,108.0,BD,GAMBETTA,59,2700.0,TERGNIER,2,738,2,"148,41",Appartement,155,5
2020-05-30 00:00:00,44500,32.0,RUE,DE LA LINOTTE,55,2000.0,LAON,2,408,53,"47,44",Appartement,48,2
2020-06-05 00:00:00,75000,32.0,RUE,DE LA LINOTTE,55,2000.0,LAON,2,408,102,"80,14",Maison,90,4
2020-05-22 00:00:00,44000,32.0,RUE,DE LA LINOTTE,55,2000.0,LAON,2,408,24,"53,42",Appartement,53,3
2020-06-25 00:00:00,32500,9003.0,RUE,ROBERT GODARD,60,2670.0,FOLEMBRAY,2,318,3,"66,36",Appartement,67,3
2020-06-23 00:00:00,35500,4.0,RUE,DE LA CONGREGATION,55,2000.0,LAON,2,408,22,"28,13",Appartement,29,1
2020-06-24 00:00:00,365000,21.0,RUE,AMPERE,55,2000.0,LAON,2,408,2,"88,14",Maison,119,4
2020-06-24 00:00:00,55000,3.0,AV,CARNOT,55,2000.0,LAON,2,408,3,"77,91",Appartement,76,3
2020-06-30 00:00:00,29500,30.0,RUE,SERURIER,55,2000.0,LAON,2,408,3,"26,4",Appartement,27,1
2020-01-15 00:00:00,370000,2.0,RUE,DE LA SELLERIE,61,2100.0,SAINT QUENTIN,2,691,5,"119,4",Appartement,122,4
2020-02-07 00:00:00,41000,1.0,RUE,D ISLE,61,2100.0,SAINT QUENTIN,2,691,106,"33,49",Appartement,32,1
2020-03-06 00:00:00,107000,23.0,RUE,DU GOUVERNEMENT,61,2100.0,SAINT QUENTIN,2,691,7,"96,4",Appartement,127,4
2020-06-19 00:00:00,68700,15.0,RUE,VARLET,61,2100.0,SAINT QUENTIN,2,691,34,"53,22",Appartement,52,2
2020-01-10 00:00:00,290000,2.0,PL,FERNAND MARQUIGNY,62,2200.0,SOISSONS,2,722,24,"142,98",Appartement,143,5
2020-02-04 00:00:00,57000,36.0,RUE,DU MOULIN BOTTE,63,2200.0,COURMELLES,2,226,1,"50,16",Appartement,43,2
2020-01-31 00:00:00,274000,12.0,RUE,DES PAVEURS,62,2200.0,SOISSONS,2,722,10,"108,49",Appartement,127,4
2020-02-06 00:00:00,39000,2.0,BD,JEANNE D ARC,62,2200.0,SOISSONS,2,722,11,"29,16",Appartement,29,1
2020-02-18 00:00:00,102345,2.0,RUE,JEAN DELAPLACE,62,2200.0,SOISSONS,2,722,37,"79,27",Maison,81,4
2020-02-07 00:00:00,63500,1.0,RUE,DE LA SURCHETTE,62,2200.0,SOISSONS,2,722,2,"64,21",Appartement,67,4
2020-02-04 00:00:00,181000,18.0,RUE,QUINQUET,62,2200.0,SOISSONS,2,722,29,"121,9",Appartement,122,5
2020-02-13 00:00:00,125000,1.0,RUE,DU PONT DE LA TOURNELLE,64,2290.0,VIC SUR AISNE,2,795,1,"145,28",Maison,145,4
2020-02-13 00:00:00,59000,7.0,RUE,DE FONTENOY,64,2290.0,VIC SUR AISNE,2,795,8,"49,99",Appartement,49,3
2020-02-17 00:00:00,63000,,,LA FOSSE SALMON,65,2600.0,VILLERS-COTTERETS,2,810,58,"58,67",Appartement,58,2
2020-02-05 00:00:00,90000,19.0,RUE,SAINT DENIS,66,2600.0,LARGNY SUR AUTOMNE,2,410,10,"55,74",Maison,50,3
2020-01-31 00:00:00,110000,3.0,RUE,ROGER SALENGRO,65,2600.0,VILLERS-COTTERETS,2,810,13,"77,56",Appartement,77,5
2020-02-12 00:00:00,81000,18.0,RUE,DU CHAMP BOUILLANT,62,2200.0,SOISSONS,2,722,1,"49,33",Appartement,48,2
2020-02-19 00:00:00,67000,3.0,RUE,DE LA RESISTANCE,62,2200.0,SOISSONS,2,722,5,"47,02",Appartement,36,3
2020-02-18 00:00:00,30000,14.0,RUE,PORTE CROUY,62,2200.0,SOISSONS,2,722,1,"37,18",Appartement,75,2
2020-02-03 00:00:00,79180,2.0,CHT,DE LA QUINCY,67,2880.0,NANTEUIL LA FOSSE,2,537,1,106,Maison,109,6
2020-03-03 00:00:00,55000,8.0,PTR,PETITE RUE SAINT VINCENT,68,2370.0,VAILLY-SUR-AISNE,2,758,1,"39,62",Maison,64,3
2020-02-14 00:00:00,97000,2.0,RUE,DE BAPAUME,65,2600.0,VILLERS-COTTERETS,2,810,2,"81,62",Appartement,81,4
2020-03-10 00:00:00,44000,10.0,PL,DE LAON,62,2200.0,SOISSONS,2,722,35,"41,42",Appartement,44,1
2020-03-10 00:00:00,82500,1.0,RUE,DES GRAVIERS,62,2200.0,SOISSONS,2,722,1006,"62,15",Appartement,83,3
2020-03-02 00:00:00,230000,15.0,RUE,DU CHAMP BOUILLANT,62,2200.0,SOISSONS,2,722,17,"59,81",Appartement,59,4
2020-02-27 00:00:00,13000,20.0,RUE,NOTRE DAME,62,2200.0,SOISSONS,2,722,38,"20,45",Appartement,26,1
2020-04-20 00:00:00,103090,17.0,RUE,ALEXANDRE DUMAS,65,2600.0,VILLERS-COTTERETS,2,810,18,"89,56",Appartement,86,3
2020-04-23 00:00:00,95000,5.0,RUE,FERNAND BAZIN,69,2600.0,COEUVRES ET VALSERY,2,201,3,570,Maison,110,6
2020-05-15 00:00:00,36000,5.0,PL,DU DOCTEUR MOUFLIER,65,2600.0,VILLERS-COTTERETS,2,810,4,"21,4",Appartement,21,1
2020-03-10 00:00:00,100789,2.0,BD,EDOUARD BRANLY,62,2200.0,SOISSONS,2,722,17,"49,46",Appartement,57,2
2020-03-02 00:00:00,76280,2.0,BD,EDOUARD BRANLY,62,2200.0,SOISSONS,2,722,23,"45,12",Appartement,44,2
2020-05-06 00:00:00,65000,4.0,PL,DE LAON,62,2200.0,SOISSONS,2,722,22,"68,95",Appartement,72,3
2020-05-29 00:00:00,151000,16.0,RUE,D OULCHY LE CHATEAU,70,2200.0,BELLEU,2,64,37,"76,95",Appartement,76,3
2020-05-14 00:00:00,134000,12.0,AV,THIERS,62,2200.0,SOISSONS,2,722,4,"72,93",Appartement,72,2
2020-05-25 00:00:00,56500,4.0,RUE,JEAN MOULIN,62,2200.0,SOISSONS,2,722,14,"65,9",Appartement,64,3
2020-06-05 00:00:00,47500,3.0,RUE,PORTE CROUY,62,2200.0,SOISSONS,2,722,21,"31,84",Appartement,32,2
2020-06-04 00:00:00,44000,5.0,PL,DU DOCTEUR MOUFLIER,65,2600.0,VILLERS-COTTERETS,2,810,6,"20,69",Appartement,23,1
2020-05-16 00:00:00,41500,30.0,AV,DU GENERAL DE GAULLE,62,2200.0,SOISSONS,2,722,6,"29,36",Appartement,33,1
2020-05-27 00:00:00,95000,9.0,RUE,VICTOR HUGO,65,2600.0,VILLERS-COTTERETS,2,810,1,"67,85",Appartement,54,3
2020-05-28 00:00:00,87000,41.0,RUE,DU GRAND MONTOIR,65,2600.0,VILLERS-COTTERETS,2,810,1,"51,07",Appartement,42,3
2020-06-10 00:00:00,53000,7.0,RUE,DE PANLEU,62,2200.0,SOISSONS,2,722,20,"29,21",Appartement,30,1
2020-06-30 00:00:00,36000,30.0,AV,DU GENERAL DE GAULLE,62,2200.0,SOISSONS,2,722,5,"23,7",Appartement,25,1
2020-06-05 00:00:00,70000,10.0,PL,DE LAON,62,2200.0,SOISSONS,2,722,18,"73,94",Appartement,75,3
2020-06-18 00:00:00,169000,5.0,RUE,FERNAND BAZIN,69,2600.0,COEUVRES ET VALSERY,2,201,1,"93,89",Maison,110,6
2020-06-09 00:00:00,148586,2.0,BD,EDOUARD BRANLY,62,2200.0,SOISSONS,2,722,14,"68,37",Appartement,67,3
2020-06-10 00:00:00,140000,2.0,BD,EDOUARD BRANLY,62,2200.0,SOISSONS,2,722,1,"73,65",Appartement,73,3
2020-06-25 00:00:00,45375,22.0,BD,JEANNE D ARC,62,2200.0,SOISSONS,2,722,11,"31,62",Appartement,32,1
2020-01-24 00:00:00,55000,12.0,AV,DE LA MARE AUX CANES,71,2400.0,CHATEAU THIERRY,2,168,18,"60,2",Appartement,60,3
2020-02-07 00:00:00,290000,3.0,PL,DE L HOTEL DE VILLE,71,2400.0,CHATEAU THIERRY,2,168,4,"48,5",Appartement,54,3
2020-03-11 00:00:00,110500,50.0,GR,GRANDE RUE,71,2400.0,CHATEAU THIERRY,2,168,11,"57,74",Appartement,58,3
2020-06-10 00:00:00,67000,1.0,RES,RENOIR,71,2400.0,CHATEAU THIERRY,2,168,16,"78,24",Appartement,75,4
2020-06-08 00:00:00,43000,2.0,RUE,PAUL CLAUDEL,72,2130.0,FERE EN TARDENOIS,2,305,1,"64,24",Appartement,64,3
2020-01-21 00:00:00,111324,22.0,RUE,DE LA FRATERNITE,73,3000.0,MOULINS,3,190,72,"34,46",Appartement,33,2
2020-01-03 00:00:00,164000,2.0,RUE,DENAIN,73,3000.0,MOULINS,3,190,3,"124,01",Appartement,77,3
2020-01-07 00:00:00,131990,22.0,RUE,DE LA FRATERNITE,73,3000.0,MOULINS,3,190,61,"34,9",Appartement,38,1
2020-01-15 00:00:00,74169,22.0,RUE,DE LA FRATERNITE,73,3000.0,MOULINS,3,190,47,"22,19",Appartement,22,1
2020-01-16 00:00:00,106000,14.0,RUE,CHARLES PEGUY,73,3000.0,MOULINS,3,190,22,"83,87",Appartement,84,4
2020-03-16 00:00:00,135000,4.0,RES,PARC MONTFAULT,74,3400.0,YZEURE,3,321,4,"107,77",Maison,112,5
2020-02-28 00:00:00,59500,11.0,RUE,DU VERT GALANT,73,3000.0,MOULINS,3,190,6,"61,4",Appartement,60,4
2020-03-17 00:00:00,108254,16.0,IMP,DU PRE DE MOLLES,74,3400.0,YZEURE,3,321,12,"128,8",Maison,85,5
2020-05-06 00:00:00,45500,84.0,RTE,DE LYON,74,3400.0,YZEURE,3,321,58,"58,46",Appartement,59,3
2020-05-19 00:00:00,55000,3.0,RUE,JACQUES VINCENT,74,3400.0,YZEURE,3,321,5,"40,06",Appartement,40,2
2020-06-18 00:00:00,41000,24.0,RUE,GASPARD ROUX,73,3000.0,MOULINS,3,190,133,"78,3",Appartement,79,4
2020-05-16 00:00:00,172200,1.0,AV,DU DRAPEAU,75,3300.0,CUSSET,3,95,10,106,Appartement,105,5
2020-05-25 00:00:00,100000,71.0,RUE,JEAN JAURES,76,3200.0,VICHY,3,310,5,"74,54",Appartement,80,3
2020-05-15 00:00:00,96000,2.0,RUE,MONTIGNAC,76,3200.0,VICHY,3,310,11,"81,72",Appartement,79,3
2020-05-25 00:00:00,153500,2.0,RUE,DU 11 NOVEMBRE,76,3200.0,VICHY,3,310,14,"67,64",Appartement,67,4
2020-05-20 00:00:00,"35722,61",10.0,RUE,DUCHON,76,3200.0,VICHY,3,310,11,"42,98",Appartement,47,2
2020-06-09 00:00:00,26500,4.0,RUE,HUBERT COLOMBIER,76,3200.0,VICHY,3,310,1,"40,57",Appartement,45,2
2020-01-04 00:00:00,84000,9003.0,PL,DE L HORLOGE,77,4200.0,SISTERON,4,209,7,"105,71",Appartement,119,4
2020-01-03 00:00:00,71000,7102.0,PL,DE L ENGIEN,78,4500.0,RIEZ,4,166,1,"106,43",Appartement,133,4
2020-01-10 00:00:00,38550,7003.0,RES,LES MELEZES,79,4400.0,ENCHASTRAYES,4,73,274,"29,74",Appartement,31,1
2020-01-21 00:00:00,118500,9500.0,TRA,DU CAMPING,80,4160.0,CHATEAU-ARNOUX-SAINT-AUBAN,4,49,4,"65,4",Appartement,66,3
2020-01-06 00:00:00,196000,1.0,RUE,DES MONGES,81,4000.0,DIGNE-LES-BAINS,4,70,3,"144,6",Appartement,120,4
2020-01-11 00:00:00,48000,7066.0,,STATION DE SAINT JEAN,82,4140.0,MONTCLAR,4,126,81,"24,74",Appartement,24,1
2020-01-03 00:00:00,43000,9002.0,PL,DU DOCTEUR ROBERT,77,4200.0,SISTERON,4,209,9,"32,89",Appartement,33,1
2020-01-21 00:00:00,29800,7192.0,,LA CHAPELLE,83,4260.0,ALLOS,4,6,41,"20,92",Appartement,20,1
2020-01-20 00:00:00,175000,,PL,DES AIRES,84,4120.0,CASTELLANE,4,39,7,"93,76",Appartement,120,4
2020-01-22 00:00:00,34000,7078.0,RTE,DE MAZAGRAND,85,4850.0,JAUSIERS,4,96,6,"20,73",Appartement,20,1
2020-01-17 00:00:00,40000,7037.0,,LE VILLAGE,86,4340.0,LE LAUZET UBAYE,4,102,6,"26,6",Appartement,27,2
2020-01-15 00:00:00,42000,6.0,RUE,GRANDE,87,4140.0,SEYNE,4,205,6,40,Appartement,50,3
2020-01-21 00:00:00,39735,7034.0,,ADRECH DE CHAUVET,83,4260.0,ALLOS,4,6,234,"27,46",Appartement,26,1
2020-01-29 00:00:00,105000,25.0,AV,FRANCOIS CUZIN,81,4000.0,DIGNE-LES-BAINS,4,70,50,"51,42",Appartement,51,2
2020-01-14 00:00:00,128690,20.0,RUE,DU VALLON DE FARINE,81,4000.0,DIGNE-LES-BAINS,4,70,32,"71,39",Maison,71,3
2020-01-23 00:00:00,113330,7002.0,,STATION DE SAINT JEAN,82,4140.0,MONTCLAR,4,126,33,"41,16",Appartement,49,2
2020-01-16 00:00:00,300000,7042.0,,LE VILLAGE,88,4500.0,SAINTE CROIX DU VERDON,4,176,7,"65,5",Appartement,32,2
2020-01-20 00:00:00,77000,7398.0,,PONT DE LABRAU OUEST,83,4260.0,ALLOS,4,6,162,"34,95",Appartement,35,2
2020-01-29 00:00:00,75000,24.0,LOT,LOTISSEMENT DU BERARD,89,4400.0,FAUCON-DE-BARCELONNETTE,4,86,2,"60,66",Appartement,52,3
2020-01-03 00:00:00,33880,7052.0,RES,LES CHENEVRIERS,79,4400.0,ENCHASTRAYES,4,73,46,"24,32",Appartement,25,1
2020-01-20 00:00:00,42800,12.0,CHE,DES ALPAGES,90,4400.0,BARCELONNETTE,4,19,50,"23,02",Appartement,23,1
2020-02-07 00:00:00,64000,25.0,RUE,PRINCIPALE,85,4850.0,JAUSIERS,4,96,6,"59,73",Appartement,63,2
2020-01-31 00:00:00,105375,7300.0,CHE,DES BEAUMES,91,4800.0,GREOUX-LES-BAINS,4,94,7,"33,05",Appartement,33,2
2020-01-30 00:00:00,40000,39.0,BD,VICTOR HUGO,81,4000.0,DIGNE-LES-BAINS,4,70,41,"23,25",Appartement,23,1
2020-02-04 00:00:00,61000,9482.0,RES,LE VALLON DES SOURCES,81,4000.0,DIGNE-LES-BAINS,4,70,13,"30,47",Appartement,30,2
2020-02-10 00:00:00,44585,32.0,BD,VICTOR HUGO,81,4000.0,DIGNE-LES-BAINS,4,70,72,"28,33",Appartement,29,1
2020-01-24 00:00:00,67830,5081.0,,LE SUPERSAUZE,79,4400.0,ENCHASTRAYES,4,73,7,"35,97",Appartement,44,1
2020-01-23 00:00:00,71000,26.0,,LE PONT,92,4800.0,SAINT-MARTIN-DE-BROMES,4,189,26,"20,85",Maison,32,2
2020-02-07 00:00:00,43000,7178.0,,PONT DE LABRAU,83,4260.0,ALLOS,4,6,86,"20,55",Appartement,21,1
2020-02-05 00:00:00,75000,2.0,IMP,DE CARUPE,93,4200.0,PEIPIN,4,145,2,"142,9",Appartement,147,5
2020-01-31 00:00:00,113000,7153.0,,LES HAUTES PLAINES,91,4800.0,GREOUX-LES-BAINS,4,94,69,"18,44",Appartement,18,1
2020-02-13 00:00:00,52800,5112.0,RES,LES MARGUERITES,79,4400.0,ENCHASTRAYES,4,73,112,"26,76",Appartement,30,1
2020-02-14 00:00:00,57000,4.0,PL,DE LA MAIRIE,81,4000.0,DIGNE-LES-BAINS,4,70,9,"53,1",Appartement,51,2
2020-02-14 00:00:00,37000,5230.0,,LE SUPERSAUZE,79,4400.0,ENCHASTRAYES,4,73,90,"35,2",Appartement,23,2
2020-01-27 00:00:00,51000,7153.0,,LES HAUTES PLAINES,91,4800.0,GREOUX-LES-BAINS,4,94,54,"18,84",Appartement,18,1
2020-02-04 00:00:00,115000,6.0,,ANCIENNE RTE D FORCALQUIER,94,4130.0,VOLX,4,245,1,"80,26",Appartement,80,3
2020-01-31 00:00:00,160500,7096.0,,BEAUDINE,95,4300.0,FORCALQUIER,4,88,13,"76,81",Appartement,74,4
2020-02-07 00:00:00,62500,3.0,PL,DE LA REPUBLIQUE,77,4200.0,SISTERON,4,209,26,"79,54",Appartement,80,3
2020-02-14 00:00:00,52500,53.0,RUE,DELEUZE,77,4200.0,SISTERON,4,209,13,"72,07",Appartement,85,2
2020-01-30 00:00:00,"66450,35",7023.0,,GRANDE MONTAGNE,96,4140.0,SELONNET,4,203,315,"29,66",Appartement,29,2
2020-01-31 00:00:00,47000,7052.0,,LES AUCHES,83,4260.0,ALLOS,4,6,209,"29,03",Appartement,37,2
2020-02-12 00:00:00,150500,181.0,ALL,DES AVETTES,97,4100.0,MANOSQUE,4,112,57,"82,37",Maison,79,5
2020-02-12 00:00:00,201500,5.0,AV,MARCEL ANDRE,95,4300.0,FORCALQUIER,4,88,2,"33,8",Appartement,41,2
2020-01-27 00:00:00,24000,7218.0,,LACHAUD ET CHAUVET,83,4260.0,ALLOS,4,6,71,"19,72",Appartement,19,1
2020-02-21 00:00:00,270200,320.0,AV,DU DCT BERNARD FOUSSIER,97,4100.0,MANOSQUE,4,112,35,15,Appartement,98,4
2020-01-29 00:00:00,"128014,89",6.0,RUE,ANDRE HONNORAT,90,4400.0,BARCELONNETTE,4,19,9,"58,96",Appartement,60,3
2020-02-13 00:00:00,90000,155.0,RUE,DOC CASIMIR CAIRE,95,4300.0,FORCALQUIER,4,88,15,"42,73",Appartement,42,2
2020-02-25 00:00:00,68730,5637.0,AV,DES THERMES,91,4800.0,GREOUX-LES-BAINS,4,94,20,"25,32",Appartement,27,1
2020-02-17 00:00:00,19000,7054.0,,LA CHAPELLE,83,4260.0,ALLOS,4,6,339,"14,41",Appartement,20,1
2020-02-22 00:00:00,44000,3.0,RUE,TANNERIE,78,4500.0,RIEZ,4,166,2,"38,97",Appartement,60,2
2020-02-04 00:00:00,37000,118.0,RUE,POTERIE,77,4200.0,SISTERON,4,209,2,"44,44",Appartement,35,3
2020-02-08 00:00:00,67500,1.0,REM,DES CORDELIERS,95,4300.0,FORCALQUIER,4,88,1,"27,26",Maison,29,1
2020-02-13 00:00:00,76600,9002.0,,LES LAVANDES,97,4100.0,MANOSQUE,4,112,19,"83,88",Appartement,84,5
2020-02-06 00:00:00,52300,,RES,LES MARMOTTES BLEUES,98,4400.0,UVERNET-FOURS,4,226,1832,"25,55",Appartement,29,2
2020-02-19 00:00:00,40000,5038.0,,LE VILLAGE,99,4200.0,NOYERS-SUR-JABRON,4,139,1,"40,4",Appartement,38,1
2020-02-11 00:00:00,80000,9.0,RUE,FONT CHAUDE,77,4200.0,SISTERON,4,209,24,"136,86",Appartement,44,2
2020-02-12 00:00:00,62000,7089.0,,SAINT PIERRE,87,4140.0,SEYNE,4,205,301,"90,75",Appartement,87,4
2020-02-21 00:00:00,146200,5154.0,RUE,DE LA FERRAILLE,100,4300.0,PIERRERUE,4,151,2,"59,36",Maison,66,2
2020-02-14 00:00:00,61500,7215.0,,LA SESTRIERE,83,4260.0,ALLOS,4,6,32,"26,99",Appartement,27,1
2020-02-07 00:00:00,88000,3.0,TRA,DES EAUX CHAUDES,81,4000.0,DIGNE-LES-BAINS,4,70,807,"67,22",Appartement,68,3
2020-02-26 00:00:00,77000,1.0,RUE,JULES BOURDIN,101,4700.0,ORAISON,4,143,1,"39,16",Appartement,30,2
2020-02-29 00:00:00,63500,5637.0,AV,DES THERMES,91,4800.0,GREOUX-LES-BAINS,4,94,52,"25,07",Appartement,27,1
2020-02-25 00:00:00,58000,14.0,ALL,DE PROVENCE,97,4100.0,MANOSQUE,4,112,28,"63,73",Appartement,68,3
2020-02-26 00:00:00,230000,5028.0,CHE,DE STE ANNETTE,91,4800.0,GREOUX-LES-BAINS,4,94,13,"102,87",Appartement,100,4
2020-02-24 00:00:00,135700,36.0,AV,HENRI JAUBERT,81,4000.0,DIGNE-LES-BAINS,4,70,103,"82,11",Appartement,81,4
2020-02-27 00:00:00,76000,117.0,AV,DES THERMES,91,4800.0,GREOUX-LES-BAINS,4,94,78,"23,35",Appartement,24,1
2020-02-14 00:00:00,61400,9001.0,RES,JEANNE D ARC,97,4100.0,MANOSQUE,4,112,240,"30,05",Appartement,31,1
2020-02-27 00:00:00,44000,20.0,RUE,MARIUS DEBOUT,95,4300.0,FORCALQUIER,4,88,6,"49,2",Appartement,51,2
2020-02-17 00:00:00,69300,7224.0,,LES HAUTES PLAINES,91,4800.0,GREOUX-LES-BAINS,4,94,51,"24,25",Appartement,24,1
2020-02-14 00:00:00,41500,,RES,PRA CHAUVET,98,4400.0,UVERNET-FOURS,4,226,14,"37,55",Appartement,36,2
2020-02-21 00:00:00,230000,7009.0,,ADRECH DE CHAUVET,83,4260.0,ALLOS,4,6,222,"108,85",Appartement,81,2
2020-02-21 00:00:00,220000,,RES,LES MELEZES,98,4400.0,UVERNET-FOURS,4,226,102,"73,99",Appartement,59,3
2020-02-26 00:00:00,67560,7215.0,,STATION DE SAINT JEAN,82,4140.0,MONTCLAR,4,126,3,"28,02",Appartement,28,1
2020-02-22 00:00:00,39980,7113.0,,LES SAGNES,87,4140.0,SEYNE,4,205,26,"22,91",Appartement,27,1
2020-02-19 00:00:00,61700,7024.0,,LES HAUTES PLAINES,91,4800.0,GREOUX-LES-BAINS,4,94,137,"27,36",Appartement,27,1
2020-02-20 00:00:00,70020,7023.0,,LES HAUTES PLAINES,91,4800.0,GREOUX-LES-BAINS,4,94,56,"27,22",Appartement,27,1
2020-03-03 00:00:00,226750,3.0,RUE,DU FRESQUIE,95,4300.0,FORCALQUIER,4,88,246,"92,94",Maison,95,4
2020-03-03 00:00:00,81860,,RES,LE CEZANNE,91,4800.0,GREOUX-LES-BAINS,4,94,57,"30,95",Appartement,30,1
2020-03-03 00:00:00,69450,20.0,ALL,DE PROVENCE,97,4100.0,MANOSQUE,4,112,54,"62,43",Appartement,60,2
2020-03-02 00:00:00,33000,3.0,TRA,DES EAUX CHAUDES,81,4000.0,DIGNE-LES-BAINS,4,70,1302,"35,71",Appartement,36,1
2020-02-21 00:00:00,83000,7102.0,RTE,DU LAC,102,4160.0,L ESCALE,4,79,39,"61,53",Appartement,61,2
2020-02-15 00:00:00,62700,5038.0,,LES VIEUX BAINS,91,4800.0,GREOUX-LES-BAINS,4,94,109,"27,18",Appartement,26,1
2020-02-25 00:00:00,44000,29.0,RUE,NATIONALE,84,4120.0,CASTELLANE,4,39,6,18,Appartement,18,1
2020-02-15 00:00:00,43000,,RES,LE CHRISTIANA,98,4400.0,UVERNET-FOURS,4,226,1477,"24,87",Appartement,25,1
2020-03-09 00:00:00,101000,5177.0,RUE,GRANDE,103,4180.0,VILLENEUVE,4,242,2,"62,85",Appartement,70,3
2020-02-28 00:00:00,77000,9013.0,BD,PAUL MARTIN NALIN,97,4100.0,MANOSQUE,4,112,8,"56,52",Appartement,54,3
2020-03-06 00:00:00,70200,11.0,RUE,DE L ANCIENNE MAIRIE,81,4000.0,DIGNE-LES-BAINS,4,70,26,"52,45",Appartement,70,4
2020-03-06 00:00:00,43000,9001.0,,LA COLETTE,97,4100.0,MANOSQUE,4,112,23,67,Appartement,64,4
2020-03-31 00:00:00,47200,7028.0,,MAZAGRAND,85,4850.0,JAUSIERS,4,96,40,"28,48",Appartement,28,1
2020-03-14 00:00:00,65000,9001.0,,LA COLETTE,97,4100.0,MANOSQUE,4,112,90,"54,33",Appartement,54,3
2020-04-21 00:00:00,70000,8.0,MTE,DU CHASTEL,85,4850.0,JAUSIERS,4,96,1,"35,65",Appartement,46,2
2020-03-18 00:00:00,46890,5.0,AV,DES THERMES,81,4000.0,DIGNE-LES-BAINS,4,70,15,"21,35",Appartement,23,1
2020-02-26 00:00:00,54090,,RES,LA BERANGERE,98,4400.0,UVERNET-FOURS,4,226,1301,"32,84",Appartement,33,1
2020-04-30 00:00:00,43500,5004.0,AV,GEORGES DE SALVE,104,4210.0,VALENSOLE,4,230,14,"19,28",Appartement,19,1
2020-04-30 00:00:00,77400,30.0,AV,DES ARCADES,77,4200.0,SISTERON,4,209,11,"55,5",Appartement,61,2
2020-05-05 00:00:00,128490,15.0,CHE,DES AJONCS,81,4000.0,DIGNE-LES-BAINS,4,70,13,"73,48",Appartement,75,4
2020-04-30 00:00:00,130000,40.0,AV,JEAN MOULIN,77,4200.0,SISTERON,4,209,41,"75,06",Appartement,74,3
2020-05-04 00:00:00,87000,4.0,RUE,DES ALPES,97,4100.0,MANOSQUE,4,112,1,"83,46",Appartement,82,4
